,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
44,2,Lunch Walk,2053.2,1827,2274,125.2,Walk,Walk,,11985138017,2024-07-26T11:25:34Z,2024-07-26T12:25:34Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[56.04898268356919, -2.7190447971224785]","[56.0493569355458, -2.719063488766551]",1.124,3.425,62.3,False,,,False,False,162.9,42.2,12777600076.0,12777600076,4c1c3720-0271-483e-86b7-14598de3bdaa-activity.fit,False,0,0,False,32760347,1,a11985138017,_uauIj_rO\i@Lu@AUEOFc@GGCK@UKw@A_ALcB@sAAA]@AIGCM@?BC?IGGOE?EEEBEJKEG@QSWBIGOEMIM]CKOCEG@?AOGUADEGC@IGE??_@KAAK@@@WEUFQEIKGAI?IEQ?YCA?H?DHJGK@MEMIKGACEC@Um@EE?GUc@?WA?@DAA@@GRGE@GA?EKCAEDADAEA^EFCCA?ALDLAPD@@DAT@\CNDl@@DB?JPDN@NFPB@ALHDLb@B`@JFLJDPBB@CB?@FJLBJHBFJDED@@M?BB?BHF@?N@BB?FEDKHGD@DEJAPHRBXj@RJN?H]Rk@JoAGu@DWBCBO?g@H?HMKo@FEJHDWG]@VAf@HX@PDFPKNEFIJA^[JQLc@TYHWB?@FNTLJFPDt@Hf@@b@Gd@U~DSzACh@CJCV?jABn@SdBs@pAu@~@i@Tm@\o@T,2,,,
45,2,Morning Ride,42424.5,6732,7232,136.0,Ride,Ride,,11985142139,2024-07-26T09:14:53Z,2024-07-26T10:14:53Z,(GMT+00:00) Europe/London,3600.0,,,,13,2,0,3,0,False,False,False,False,everyone,False,,"[55.959153324365616, -3.2122852653265]","[56.04931904934347, -2.719143619760871]",6.302,10.182,,True,140.3,184.0,False,True,77.0,31.6,12777604269.0,12777604269,garmin_ping_357746693577,False,0,0,False,32760347,1,a11985142139,ooptI`mqRsA_Bs@eBwD_c@u@iFoAwFVsAlAeAZiDm@iDOOkAd@iKrGmCdCqJzE_CE{BeCaCeGqE_I{AcF_L_TsBoFoAgEkAkHiAsK_DaUoB}GuCaHw@eEc@kFz@}OKaH|CaDvAmCp@oD?y@vAqGCe@`B}SnCyJp@uAjCcEHeAE}AnAgSQcPc@gFdC{[fAuElBqCxAi@vCERs@?gAgEiGS_ApAqJvAwQpCyN[yEXcBrDuJbE_HhBgIbB{CrCkDdKqRrVkf@pA}F~@aA~CoFp@iCV_Ev@}EfImVA]|AgFhBeFbDqKfQeo@pDiOn@u@x@m_@EkRXaHrBwNjIeV~AsITuBDqKd@aIxG_f@Ky@kCB[gCg@cb@mA_T`@cVSsPVcGwBeAkDo@oOm@uAqAu@Os@f@gAXoDyAu@w@_CeE}BwJgAsHEiBa@gCu@cJ_@uK@sJd@}GEgBvAmO`DmVnByLfAcKj@uDl@qAf@UDuIScHcAaOwBsU{AiO_@sA]cDw@aBk@iDu@oBgBkBgCy@gAmCk@aCMmC?_KXiEa@oCKeLo@qGLqAl@qAu@sAuEuUkD{LoEwW_DgLeCaGuDcLuD{NuG_P}@Zq@lC]d@q@NaDWyAnBwB\kBgB{CyIeBcAkLgT?}GTi@\Db@{@`AeEz@yH`@oHs@iJs@X{AzA_BwCuAkGkB{NwCy_@AoA\uBu@Ig@y@eBmOBoBjBi\TuWhA}AFkLqAid@yAw{@qBoLaBgPaAuJKkGIsAqCgFyD{EaEkHoA{CmAkGs@aA{ByAsB}De@}Bm@mO[yA_DiEsCyIaD{EcCiGoAoBeBgA{ImAyN`AuAC{@c@k@w@]qAuDqUgB}EmB{Ik@yAqCeDuCsCaBaAcDw@{BsB{Aq@{E}@wIuCqK}AeCeAm@eA{Pyn@gWi{@yGoZm@eEm@cJU}@UJoBxC}@Kg@{FkCmJaEuWs@uIeBiDwDuAaAmAi@wJ\aPWaKeAsCsAeCgCaL{ByE}@cAu@QiGbCe\b^gZiZ}c@{SgAk@c@aAeB_O_Jib@sCwPsEaUcOi_Ac@}Do@eNZgGz@}GH_CyAqYqBkT`@{Fv@_GNkIcAwTqAsK[w@J{@IaAyAeI{GgYmGi_@iAcFeA_DsCgFmCsCqLwIWDYx@SOeFsM{D}OgCyNyKqaAwIkt@iGkk@dOwSXs@|@u@ZPzCtLf@GxA{AvAu@lBPz@yAdB}AhAu@qBgWmFcWeBgSEkCLgAXQfB`@nFS`Cd@,2,83.9,565.0,False
46,2,Afternoon Ride,5621.2,1431,2160,55.0,Ride,Ride,10.0,11978063707,2024-07-25T13:56:00Z,2024-07-25T14:56:00Z,(GMT+00:00) Europe/London,3600.0,,,,5,0,0,1,0,False,False,False,True,only_me,False,,"[55.95535347238183, -3.2166441064327955]","[55.95917117781937, -3.212951710447669]",3.928,12.272,,True,139.3,190.0,False,True,129.4,54.4,12770249407.0,12770249407,garmin_ping_357533945805,False,4,0,False,32760347,1,a11978063707,kiotIbxrRjBwA`@e@DKJc@Lw@n@aCTmAA@ADFADINq@h@cCA]@@TmAb@_Bf@aBzAiD`@gA@FC?@IVy@FkC@GLSEUBKBBBUDKHIj@SdAQ`@KhAi@HMFOLc@AMFeBJg@HUf@{@|@gBz@oBl@gBf@yBPiB@[CWKUo@w@EIK}@DuAXuBB}AG{@Km@WgA{@cCc@cBCUGoCIaA_@eCe@gEEKc@y@[ESAIKa@wE@aBGYC@N[~Aw@bAm@TWx@]`B{@x@u@DK?DBI@QEa@S{@w@aGw@eIKaCMs@CGA@@DF@AMZwA?OEEEA?BB@MCAEE@B?{C|CoA^_@Pc@\{@VCABJWLKBe@DgD|@m@t@kBlAcEzAcAh@QAGDGLAFHpATvBNvBHRTvAJp@@`@A@?KHRA@Jl@LtAD|ADr@EFKFq@LcAd@QFCAk@Hk@lAE~@f@zH@pAFxAVbAGZCBiAXaDnAIHALwAn@sAf@q@\mA`@kAd@aCx@uAt@cAb@iA^eEfB_CnAm@b@a@X?B?GUn@?l@FfADPh@xFFd@rAfNNjAJ`@b@lAPTdAbAdAz@Vb@RP`@Rb@f@,2,54.7,78.2,False
47,2,Lunch Run,8453.0,3374,3380,39.0,Run,Run,0.0,11976950278,2024-07-25T11:04:38Z,2024-07-25T12:04:38Z,(GMT+00:00) Europe/London,3600.0,,,,14,0,0,1,0,False,False,False,True,only_me,False,,"[55.95888686366379, -3.211387228220701]","[55.96209838986397, -3.2158527709543705]",2.505,5.462,79.8,True,152.0,165.0,False,True,85.0,51.0,12769095770.0,12769095770,garmin_ping_357505915033,False,2,0,False,32760347,1,a11976950278,mpptIhjqRs@}@Mq@Bw@GaAS{@CWUu@Gu@GsAm@gDAYKq@Ma@BaAN[?KE_BGq@WqAYm@DuA?Oa@wBCY@Y[cBIcAa@_BQy@CY@GRWj@kA@UCMAO^eANo@B[Ee@SaAGs@MOsK|Dg@l@q@bAUZ]f@e@Ny@v@a@Tk@De@Jo@\e@ZUJ_Ar@kAn@a@Fi@PUBQRSDs@AcAPS@q@PM@SPiAXg@X]d@w@p@kARa@L]d@k@Cw@Hc@Pc@Xg@FmBz@kAdAYR{@Z_DXe@J{@@_@NuAN}@DUHCRB\JXDX\v@b@hCFp@Rx@d@zCr@vBDn@CRJhABz@Pf@M^XhAPvA`@|B?|@D`AC`AHfALv@Bd@CL@Z^hCO~AIR@tBPr@FdBHhACfAL|@FPDTDnAPzAEl@I`@C^F~@ZrBCh@DP?r@Hz@L^Fv@A~@L~B?z@PnAAj@CPIpBL|@?hAEf@@ZVfCD`A?n@F|AJx@D~@PdACH@dAJlABfALjC@fAJvANtCPpAAhAStAG~ADlAGbA@zANv@?b@EHBAFH@TD`@?^FlAD`BFl@GRf@xF\bAP`BN|@HfA`AbGd@zAbAjCh@dA\v@Zd@d@`@p@dA`BfAXVpAj@nAN`@H`@VrA\^\b@Vf@f@vAdAf@l@b@T\Jd@b@\R`@Ch@SFANF~AvA\PXVh@h@^b@h@`@j@j@TT\h@dA\bAt@lAh@hARl@NRJbAn@h@^jANTDJCf@?dAFX[LcAIMw@QgAi@kD]KOg@{Be@sCw@wDM{AAgBBaAHiAD}@j@iBPs@TwALqBHo@D}BEiAa@wEQoCEcDOkDAaBMiCYqDKgCKoA?u@FQQe@Ok@i@qCWaC_AuHMqB[yBIqASoASmCS}@kB_Np@o@Fq@HoC@iAFa@Dk@FaFH[,2,,,
48,2,Morning Ride,4800.0,1200,1200,0.0,Ride,Ride,10.0,11983808538,2024-07-25T05:40:51Z,2024-07-25T06:40:51Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],4.0,0.0,,False,,,False,False,,,,,,False,0,0,False,32760347,1,a11983808538,,2,,,
49,2,Evening Ride,8373.4,2022,3712,43.1,Ride,Ride,10.0,11972554575,2024-07-24T19:32:18Z,2024-07-24T20:32:18Z,(GMT+00:00) Europe/London,3600.0,,,,3,0,0,1,0,False,False,False,True,only_me,False,,"[55.95841814763844, -3.208052823320031]","[55.95924912951887, -3.212786838412285]",4.141,15.715,,False,,,False,False,42.6,8.8,12764528086.0,12764528086,767e5cf0-854c-495b-a1ad-4f01f19a7c10-activity.fit,False,2,0,False,32760347,1,a11972554575,qrptIpiqR]{@Ms@MeB[iCm@iIQqAG}@EICq@Gc@GeAOeA?QACCB?S[gFSqAKUm@eD[{B?IX]~@]BICUBQ@sARoAAOQu@W}@@UEa@OMSAQBSHIJ_@Bc@Jc@Ay@@gB`DUJ[VSHEBMA}@jA[\y@p@c@f@y@Zm@h@WHQJUBSHaDzAYDYPMDWNyA\{Af@UAYHM@uBfAQBS?IF]H[R[HSBQFW@YVgAd@_Cf@MDm@^YJ]Lu@Ls@`@m@Vu@FUH_@PYFM@SCg@Jm@V[JYPaBj@YD]LGBSA_@LgB`@YPa@\]HOF}@h@s@\uFnAOHeAP}Ap@s@Pm@HIJULWTY\]VSZUTQV[h@_AhDANCHMHUFYVS~@Wx@Gd@_@tKAvAGvAMpFIpAGjHC`BBx@Db@XzAPf@LdBVnBd@`FL|BF`@AVCDECBLCFBXDEGNMFMEKAOIA[Ii@Ka@IwAAoAF{@HKCMJG@@CCFd@Ln@D@FIFFHNFlAFp@BnACFCDE?@ID?Ba@KwBOkBc@}DImAOkA@a@[uFEwCB_AF}@LU@?BLD?PHR@v@VXAXJRGL@t@@BG@ODiDHg@JQDCh@LZLVFp@B~@PVHRBTJrBDZCRBd@@nFMbBSlA[FB@LZnE@FJ@b@Cp@OvAa@^Gb@KRKTCVIPARGf@[j@KJE`@KDC^AZEdB_@NRJr@JzB?x@F`@RxC@pBNbCFn@Bv@\zDh@jKD|ANfB@~@H`AFjAJZETBfAHhAD`BVtDFbBNpADpBF~@@z@NbD@DHFpA}@hC{AhCgBpDyBl@YlB{AXOp@g@f@UxAgAvCeBNSl@a@pAkA^Kt@g@^OVUz@e@dAq@t@YlAy@LEt@o@nAs@`BgAj@[POVKHKRIHk@Ba@FaB@iANsDJ{@BwBDe@?eBL{B,2,69.7,141.0,False
50,2,Afternoon Walk,7089.4,4079,4149,47.8,Walk,Walk,,11970495815,2024-07-24T15:20:45Z,2024-07-24T16:20:45Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.959164975211024, -3.2127330265939236]","[55.95915215089917, -3.2129648700356483]",1.738,5.114,66.9,False,,,False,False,58.8,19.1,12762411513.0,12762411513,c314235b-8017-4856-901b-c09a12b5067a-activity.fit,False,0,0,False,32760347,1,a11970495815,gaptIp|qRtApBLADDH?DN@d@HLLJJNNHFNHHVJVVj@^DHJDBUKEH@LJDFL@XJH@NHh@FNHv@N\LLHVVTLRTDBJAZPNRNFh@^j@v@NFHJJz@E^C`A@|ACXBj@IzA@|AFp@Jb@HLf@^RXFRD?TH`@V^h@Rf@L\?TEP@RA\@TA\D\APYKIGI?CC@AN??d@D~@AtAMbBQ`@SXIDMEQ@WDILQ^KFOb@KL[jAGb@Cv@D^L`@JHB?RNNRFDJNBJBFF?RNNHP?NDJAPJDHVERBLFBANBRE@LB@JAT@HE@OFAHFB?RKNCD@D?^Sj@GPEb@CJDH?NJJRBAN]H?@Bf@hBTtATbAJ~AFVFj@PP@F?n@J`BB`ACNF^?VI|BWxBEdAMl@A`@_@~AMz@KbAMf@Kn@E`BEd@?RPj@JF@NVn@Jb@Pf@DBHPBAFJz@fBf@x@Zv@h@p@?DF?NLfA~AVXNFHLNF@GB@PHN?PODGPKB@BL?ECGWBWPKDWFO?WFQDQH[HYDI?[FQFc@VODG?e@^KDK@IFMFI?SNCDC?IJ]TGB{@x@QNMF_Az@IJ[Xy@lAMLINYb@KVWb@Sf@GBO`@IJ[z@IH?DIH_@dAAPIPGZ_@p@g@bBu@jBk@dC?LEJ@HEDO@GZ]p@APKVU`@o@fBa@t@M\q@dAGDS^UVWn@m@f@UZG?SHu@nAONWJUL_@`@e@^_@RIHMB]Ri@f@m@J[RETG?MIK?g@L[NWDw@RW@IEGAODO@EIAK@W?SEEE?CCG[CCs@Mc@UWEWQWIQBYE]?IFGGaA_@EEi@aDU{@eAuGEgAD_CLsAJ[Du@j@qB\qBCKAUHqAD}BBSIyACgAYuCKqBKsDKaB@MMcCE_DI_BAcB[}F?m@NUEEA?ABECOW]}BScAw@wG]wBU_CY}BGcAO_B?a@Iy@U}Aa@aBIaAOs@OqAi@{CEe@G]U}@?[DUCMGGBo@Hk@DgA\iDDqANuBDQJSNi@TSH_@Hm@?D@WLc@@SDKBWLe@Rm@FMNs@@UPm@FMFGRAT?JDZADIFFF@pACX@@BX?\EJCBIH?TGDEBITGn@NTJPGDk@,2,,,
51,2,Evening Ride,2473.6,822,882,41.9,Ride,Ride,10.0,11963597851,2024-07-23T19:44:13Z,2024-07-23T20:44:13Z,(GMT+00:00) Europe/London,3600.0,,,,1,0,0,1,0,False,False,False,True,only_me,False,,"[55.95379192382097, -3.2147606927901506]","[55.944483652710915, -3.1862882897257805]",3.009,7.396,,False,,,False,False,92.5,56.1,12755263683.0,12755263683,e2f42448-31ca-40c6-8e6a-36c9c4fd5052-activity.fit,False,1,0,False,32760347,1,a11963597851,_aotIrhrRz@wDDQC?B@A?ACBC@@DUZw@j@_BLMBO^gAVg@H_@t@aBPeABaAIUEWBUPa@Ee@BCHE?DVy@VWLEXEVJf@Ih@Qb@c@?g@H{@AyBBw@jA{Dh@qAd@oBTm@XwAL[?UF_@@Y@KLYDw@Tg@L]LwAPyCCuBAY?qCFo@FQPS@OCi@G_@Uu@A_@Qo@Ei@GQCs@IWEm@EMKeAIOG_@MWGe@F_@C_@HKBOGuAGIDcA?cABSXaAJ}@P_@Di@J_@DILKXu@PYVMZa@@ICEDS@[~@{Ah@oAPQL_@p@sANa@Jg@,2,76.7,63.1,False
52,2,Afternoon Walk,3310.6,2790,4553,8.1,Walk,Walk,,11962713961,2024-07-23T16:36:19Z,2024-07-23T17:36:19Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.97277198918164, -3.20849496871233]","[55.95923898741603, -3.2127210404723883]",1.187,3.822,62.5,False,,,False,False,33.7,16.2,12754356616.0,12754356616,2aa20e44-3f2c-48b9-aa74-346733d05e3a-activity.fit,False,0,0,False,32760347,1,a11962713961,owrtIptqRHEEIHADGBA?CHKJCPOBGPG?IF?FE@E\YLY\WH?DO\[Zi@j@a@JAJSJAn@k@HBHPBAJWD[DIVUFK|@{@TQHIJSABB?JGn@g@P]FE?IROJGDGLAFEJQDMRONQLUXOPUFEBGPEAQBFH@NYPM@GFGDG\]?EVYFMJE@DD?DMFC@GFCBGPO?GVGv@aALEBGPKHIN]d@e@HMRSV@HIJe@FKROLUHID?HNHd@LTHXVh@Zz@R^TbAF@BBLOFCZr@h@|@H\?RAHBJCR@NDFAJDFALBD?N@DCL@HG`@BDC`@@VEf@BDANBD?NFn@DnABF?JDV?bAFv@AZIn@Ah@DH@JFJ@b@BF?ZHRBXDN?PFT@RBD?LBFCb@IRCBA^?FDLAHRDING^E`@F^?~@Ht@ATGTVl@`@hAR^\DPFPABCLBHFD@BCFBFATOJSZY@CHCBIFA@EB@NGPKNO\W,2,,,
53,2,Afternoon Run,3426.6,1400,1557,17.0,Run,Run,0.0,11961694294,2024-07-23T16:08:25Z,2024-07-23T17:08:25Z,(GMT+00:00) Europe/London,3600.0,,,,3,0,0,1,0,False,False,False,True,only_me,False,,"[55.958739928901196, -3.210372682660818]","[55.9729035012424, -3.207627944648266]",2.448,4.302,75.9,True,142.7,162.0,False,True,41.8,30.2,12753311406.0,12753311406,garmin_ping_357068163348,False,0,0,False,32760347,1,a11961694294,atptId|qRI~@IZ]l@JFZFHN?FMb@[h@qAjAsA~@}@nA_Ar@OCEIWUKWOO]SOs@Bo@Hg@@m@CcAKeAAeCCy@OsAYiAQcACaA@g@DMK{AJm@B}@[cBA]DaBPyA?aAG}@MaABSNK@E?i@FwAHcABgBJ}@D{@D}ACUPk@Ka@Yu@S}@CIEUFm@IIDoAFeAQiEHiCFs@FIGE?DA@JFEMIaA]m@SKU`@e@r@a@dAkAxAa@b@MFs@Pq@VqA~@o@NeA^o@f@cBv@_@J}@r@WVoAV_ABmAXaAr@[VMDKHmAPCDg@NcAVi@Te@BCAWJ_@Tk@JaA^g@BaAj@_@^e@Zm@HkAZe@?e@R[Xg@Hg@?QFoBJUBe@Pa@DET@Ph@jB`@pB@NJV@H,2,,,
54,2,Afternoon Ride,3487.0,585,758,0.0,Ride,Ride,10.0,11944643152,2024-07-21T14:29:17Z,2024-07-21T15:29:17Z,(GMT+00:00) Europe/London,3600.0,,,,3,0,0,1,0,False,False,False,True,only_me,False,,"[55.94853462651372, -3.2626833859831095]","[55.959161622449756, -3.213139967992902]",5.961,9.757,,True,110.6,139.0,False,True,135.8,32.6,12735604437.0,12735604437,garmin_ping_356555588108,False,2,0,False,32760347,1,a11944643152,}nntIh~{RgAcIe@yEUsAYuA_AcISwAU_CUyAY{TK{AUuKKcCIsAKYGAw@`@eAXS@GGOk@uAuJg@yCGOOGi@ISOGK_BwIkBaIk@uA[i@UWa@[eBcAsA_AUW?@KIGM@i@hAeJ^uDb@iHJeCM_AMw@Oi@eCgFs@gBuBgJuAsFkAeFe@iBQe@Sc@U[WSq@W]?QLQHI?IEO[c@kIe@_GYeF_AkNOsAAC?@@@?CKF?C?c@GyARcK^wG\oD,2,31.7,18.5,False
55,2,Afternoon Run,7405.5,5721,5900,274.0,Walk,Walk,,11944479231,2024-07-21T12:47:16Z,2024-07-21T13:47:16Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,,"[55.94833, -3.262933]","[55.94838, -3.262893]",1.294,4.32,61.3,True,108.1,149.0,False,True,164.6,53.8,12735434432.0,12735434432,garmin_ping_356552173748,False,0,0,False,32760347,1,a11944479231,u{mtI|n|RN_@`@EJO@ICg@Kg@CYBKPSDBKRa@PFJ@LIXEDSOIgA?y@JoAfAiCj@qBDIH@TVFPh@SP[@a@ZEN_@`@uA@Oh@aAZaBBLT^Lt@G\Db@GVZdBAXMX@LMLGVILAJBB?IK?QRCHAGEFWd@WBa@JW\ENI@Ii@M?Gh@YTUFWf@Wx@?`@PR@HGh@Cl@Kz@BGc@VGh@HjATx@M\Av@e@fCCCADKI@EGDKGYHUg@]ESj@@KKSIFMZGFCEc@qACc@SaAGy@My@?c@QoAUWO_@M@Ub@c@b@_@E@PELMDg@]KAONMlA@zAQr@Yl@SXSl@QzAKdCO|@DdAIz@BVE`BI\Q|ACbBIj@BJAx@G\\jCCRIM?c@GKYRK|Bi@|BCx@O`AIXYg@_@_@Se@_@g@_@Wc@CBGt@j@GS[Ms@LGWQ_@SQIOG~@GGYz@o@n@_@PCR@NJTA@DLULGJGd@@XJMLCCEEFTACMI@Ih@Cz@k@dAMh@]z@c@d@[NQGAGIIGPQDITMFUk@Ei@GKIKs@KO]MMWTOCSLw@FYN[@c@\EASg@Pg@GKAg@Is@][CMBSJ?JU@m@f@k@j@}@Z@TKHMPPXARJBCCYa@m@aAk@oBDwAXURSd@YdA?NUbCk@~@CJe@r@y@l@QFa@\i@JGNQbA}@fBg@r@ID_@Ec@Fe@h@i@^e@pAIH]Ga@_@KQCe@c@C@JITVv@bAXAf@RGLDDLTGJPAn@BXDATe@DNPHVt@TpAJ@Rg@Je@FG@uAJm@X_@b@Y|@OZSPUD[Ro@l@OK`@JPFFLC?KACGFCMA^HJXE@IQyAHkAf@q@^?Rc@VOR_A?OJYl@Kp@e@^GLBLd@DF\BbAy@b@O\c@RCJHL`@`A`A`@\nAr@NERQVe@Z}@V_@ZSLFl@G@QFILc@@g@ESHw@DKd@g@Zi@d@aA^Sd@DNQHiAKi@Ws@EyAc@QCWT]?MKCFIWf@YlAQLM`@WP]f@CNFh@EP]v@E`@Sr@Yp@w@nAOJOFe@C[RJMVIRDPGXm@^Yn@u@RIZY~@I`Ae@x@EXYHU?KFY^MZw@Hk@NAXBLWLm@@[UaCEgABaALoBAgAB_@GqAR}B|@uC,2,,,
56,2,Afternoon Ride,3687.7,935,1001,100.0,Ride,Ride,10.0,11943586998,2024-07-21T12:25:41Z,2024-07-21T13:25:41Z,(GMT+00:00) Europe/London,3600.0,,,,1,0,0,1,0,False,False,False,True,only_me,False,,"[55.959259271621704, -3.2132964581251144]","[55.94838467426598, -3.2628122996538877]",3.944,6.786,,True,130.3,157.0,False,True,100.0,-1.0,12734508968.0,12734508968,garmin_ping_356532550563,False,1,0,False,32760347,1,a11943586998,qpptI|{rRB|@UdHAd@GPIx@CjABv@?t@BI?BEzB?nA^dDt@vLjApMHnBVpD@Hh@VVXPNx@\ZRXZp@vAvBdJ`@xBbAtDVtA`AdE~@|Bf@fA|@~AP^P~@Fd@PZBZAdAg@|HWtCwAfM@LJ\NTXXnB~@l@\^Z\^Td@l@vBXh@X|Ah@vB`@tBhAdFPf@LLl@NDDLb@b@vCNlAn@~Cf@`DJHVEj@SjAaAH?DNFxCLrCHrD?pCPhCPvI@bD?lCLhBGBEELb@L~A`BvKN~AXjBAT@LXjANdALtAp@tD^hC,2,104.0,97.2,False
57,2,Evening Walk,2500.0,2100,2100,0.0,Walk,Walk,,11938053141,2024-07-20T18:53:29Z,2024-07-20T19:53:29Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.19,0.0,,False,,,False,False,,,,,,False,0,0,False,32760347,1,a11938053141,,2,,,
58,2,Afternoon Ride,7888.9,1647,2711,34.0,Ride,Ride,10.0,11935187718,2024-07-20T12:09:19Z,2024-07-20T13:09:19Z,(GMT+00:00) Europe/London,3600.0,,,,3,0,0,1,0,False,False,False,True,only_me,False,,"[55.9601644333452, -3.2147114910185337]","[55.959113677963614, -3.2125216349959373]",4.79,10.588,,True,120.6,146.0,False,True,37.4,-12.6,12725761574.0,12725761574,garmin_ping_356296349235,False,2,0,False,32760347,1,a11935187718,{{ptItzrRQCa@?a@h@_@|@Qj@[fB[hCGPMDg@`@g@n@oAx@s@fAsAdA}A~@e@Rq@b@eAx@IJ]BQCQe@WgAi@eDkDeRSo@{@uG_AoEU}Ak@mE_@yBuDkQSq@IEO@e@f@s@hAwApBkAfAs@~@yBjAm@FGIKYKc@?g@DO@c@Ag@iALqCpAs@Py@d@oCpAmAb@mAl@cAZeB\gA\y@ZIGiCDyF?w@e@mBsAOKOBIRALElAM~BShBDn@@^G`CEp@O\KDMEuAMqB]OPILCNAhEH|BZnDbAxJNlBFrB?DA?GGAJDc@Ao@YmFMyA[oCIkAG]Wu@[oBEsANwGH}HFeCXuIZyFd@{BA?Ve@`@KRSv@}Bh@q@P]x@y@x@_@f@Od@?\Gd@m@|@g@PQrAOxKwEROzA_@zASx@Sh@SpCs@dBk@t@IlA_@zAg@xAs@rCw@~HuCpAYLIjA_@rCwAd@Qr@QPI`@CTBHC|@_@bEyB~Ag@`@c@l@c@\[PSf@u@RCRKFIbLeFNXBZLp@JdAEl@Ov@AdAIf@mA`@G`@z@~FZzAn@tE^|HZnC@TRlC`@~CZ`DNrBRtAJZNXrAxA,2,57.3,94.4,False
59,2,Morning Run,21272.0,7031,7033,115.0,Run,Run,,11934604464,2024-07-20T09:45:26Z,2024-07-20T10:45:26Z,(GMT+00:00) Europe/London,3600.0,,,,26,0,0,1,0,False,False,False,False,everyone,False,,"[55.95851143822074, -3.20947271771729]","[55.95914863049984, -3.20737162604928]",3.025,6.76,84.3,True,164.5,186.0,False,True,83.6,20.8,12725151851.0,12725151851,garmin_ping_356282684134,False,5,0,False,32760347,1,a11934604464,}rptIvvqRe@`@]hAG~@c@bCx@h@Kl@uAtAmD|BqAA]]k@sAEyGu@_HKmCu@cEHcEPcDAmEZ[@cDPoE?mDXqAOyAYgAUa@Ee@LwDEi@U[I}@f@sEk@yA}AbBy@d@s@z@}@rAwBn@}BdBgDbByB`@{BhAeDlAoCn@mEfBwIxB}AfAoKzB_E|AcKdBiBp@gBzAwATiA|@c@hA_BtAa@tBs@n@Md@y@~DeAhUG~QXtCXfAhAxKTzGy@`IqCbQa@bBq@rJNfA_@pDe@tFW`E]j@_@rAw@xDc@|EWx@kAtGq@jEIvAA|PLfCn@~DRjIOvBcArAMfA?xDJ~Aq@`M?hJ_@jLDbA~AfIvG`XnDnS\t@`@\tA`@Tb@pDzL\xBHtASdKwAzISbCHxI_AfOM`WLlLt@`LStJEx@MXLrHj@~HrB`QTpCDlFg@rLUxBcAjFWhIDrJWrC{A|H?jBVf@rA~@lIvCf@f@zAn@rBm@bB?hAXn@h@p@vAxAfFHt@h@fBTjBr@rBnAdIf@nB?bAJz@Rl@?t@Lx@dAnC\d@fAn@Nd@n@d@n@Hd@^v@E`C~AX\bAdDrCdFj@f@vDhBdA\lAfA`BxD~@TvAMlBq@~@u@Tm@C_CF{AGEE}A^yD@iAQmA_@}A?aGk@oC?uAs@kB?gD_AcH_@eBoAuHwCuH}AyJ]}Dn@mIvAgHRqAl@iCp@sAVsAZs@nA{Bn@m@NBr@oATeARiETsAD_AKcEk@mE}@}DYwBiBaHw@_E[wC@kAb@eCZeArAwBp@}BH_AFaCQ_Ee@eEn@uD@{@_AyG{AyEaAwJYuFl@eEBmCo@kF@m@^u@vBqBRo@|@}D`@kC|@uCNsAx@iDfC_N~@eDfAkF\cCpAkEnAwGlBeIrAcIfAwDnCcNrBkHnAmDZiBzA}CbAyAjBeA`DoChEYCMlDkCrAkBjGwFbBiCzFsOXuA~A}Cp@}BDi@dAcCxBeCdC}BPq@jAsA|A}@rAEhFiB^Dk@Jy@c@}@aAoAaC{DgFeByEHsCn@mAvAiEd@iFFuBIqEs@gCWsBu@}AWcDOc@w@e@eBBiBp@eD{@mAa@gBsC`@}AF_BTg@P[pBe@b@{@Hg@ScDKCVQWqEc@iAa@McB}AS]Gg@?iATmAOeCDsCEcAw@yAaB}AoF_D}Ai@aD{C}@WaBsBqAoCuA}A[E,2,,,
